Date,Open,High,Low,Close,Volume,Adj Close,NDX,SP500,ewma_5,ewma_22,ewma_200,MACD,Lower band,Upper band,Middle band,AO,AC,%R
20-11-09,127.760002,129.990005,127.410004,129.660004,6652600,129.660004,1764.390015,1091.380005,130.0486876,122.4007128,88.83345076,7.517404909,115.1624022,136.2245965,125.6934993,17.1764123,-2.760628859,85.25008902
23-11-09,131.050003,133,131,133,6878100,133,1792.939941,1106.23999,131.0324584,123.32239,89.27291891,7.374507651,115.1036109,137.1193879,126.1114994,15.77947178,-2.915381595,84.85327353
24-11-09,133.570007,134.330002,132.220001,132.940002,7319700,132.940002,1786.25,1105.650024,131.6683063,124.158704,89.70741725,7.173724971,115.4163301,137.8936689,126.6549995,15.12747081,-2.3258591,84.86040173
25-11-09,133.309998,134.199997,132.399994,134.029999,5071200,134.029999,1793.670044,1110.630005,132.4555372,125.0170775,90.14843797,7.02161608,115.835634,138.713365,127.2744995,14.5809698,-1.723977552,84.73090226
27-11-09,130.300003,133,129.880005,131.740005,4422600,131.740005,1765.459961,1091.48999,132.2170264,125.6016799,90.5622844,6.639746446,116.3516898,139.1133095,127.7324996,13.89829484,-1.414229064,85.00296998
30-11-09,132.190002,136.080002,132.160004,135.910004,10119500,135.910004,1767.430054,1095.630005,133.448019,126.4980559,91.01350549,6.597543703,117.4626251,139.7123748,128.5874999,13.82170622,-0.819876472,84.50754419
01-12-09,136.940002,139.350006,135.75,138.5,9657600,138.5,1787.709961,1108.859985,135.1320126,127.5417032,91.48600793,6.695902559,118.5988475,140.5421528,129.5705001,13.66450085,-0.554087656,84.19983408
02-12-09,139.149994,142.669998,138.960007,142.25,11798000,142.25,1790.819946,1109.23999,137.5046751,128.8206856,91.99112228,6.995803059,119.7277443,141.8012557,130.7645,13.88147152,-0.087917127,83.75430718
03-12-09,143.619995,145.910004,140.770004,141.169998,16523500,141.169998,1782.910034,1099.920044,138.7264494,129.8945388,92.48046432,7.064889581,122.0082397,141.9277603,131.968,14.49917899,0.546148501,83.88261917
04-12-09,143.419998,143.449997,135.110001,137.580002,14827400,137.580002,1791.910034,1105.97998,138.3443003,130.56284,92.92921594,6.752124188,124.1195399,141.5134602,132.8165,14.76085484,0.63531236,84.30913644
07-12-09,138,139,133.839996,134.210007,7837000,134.210007,1783.650024,1103.25,136.9662025,130.8799849,93.33997008,6.161301283,125.0834827,141.3505184,133.2170005,14.01041271,-0.152871071,84.70951602
08-12-09,134.300003,136.080002,132.869995,134.110001,8002800,134.110001,1772.72998,1091.939941,136.0141353,131.1608559,93.74564203,5.620213898,126.0580322,141.1199692,133.5890007,12.23982355,-1.638524775,84.72139745
09-12-09,134.600006,134.710007,129.820007,131.309998,12632900,131.309998,1789.699951,1095.949951,134.4460896,131.1738248,94.11941672,4.908874951,126.2102732,141.0837286,133.6470009,9.427030138,-3.560429907,85.05405789
10-12-09,132.410004,136.190002,132.399994,135.380005,11343600,135.380005,1799.369995,1102.349976,134.7573947,131.5395796,94.52996983,4.62028944,126.6622501,141.1787518,133.9205009,6.400528924,-4.967201109,84.57051187
11-12-09,136.070007,136.289993,133.199997,134.149994,8046700,134.149994,1792.060059,1106.410034,134.5549278,131.7665721,94.92419893,4.243416274,127.020876,141.1821254,134.1015007,4.916763638,-4.482148154,84.716646
14-12-09,132.5,132.610001,129.350006,131.380005,10022900,131.380005,1809.089966,1114.109985,133.4966202,131.7329576,95.28694327,3.678819472,126.8527351,141.1912667,134.0220009,3.567146959,-3.743111682,85.04574056
15-12-09,130.759995,132.460007,129.589996,130.229996,7428800,130.229996,1798.209961,1107.930054,132.4077455,131.6022653,95.63463534,3.102809071,126.6628464,141.2451554,133.9540009,2.607000456,-2.776693567,85.18236988
16-12-09,130.929993,131.449997,127.650002,128.360001,10261300,128.360001,1800.819946,1109.180054,131.0584973,131.3203293,95.96026087,2.466985834,126.1857424,141.4332595,133.8095009,1.869587279,-2.002618172,85.4045387
17-12-09,129.360001,130.080002,126.900002,126.910004,8476500,126.910004,1778.27002,1096.079956,129.6756662,130.9368227,96.26821851,1.825050649,125.42931,141.751693,133.5905015,0.523882226,-2.172993885,85.57680874
18-12-09,127.910004,128.789993,125.650002,128.479996,9605400,128.479996,1807.359985,1102.469971,129.2771095,130.7231856,96.58873371,1.426553207,125.3403441,141.789658,133.565001,-1.177146597,-2.655240662,85.39028243
21-12-09,130.479996,133.199997,130.190002,132.789993,9473600,132.789993,1828.790039,1114.050049,130.4480706,130.902908,96.94894524,1.441900519,125.6929271,141.7500739,133.7215005,-1.433853279,-1.911747296,84.87822387
22-12-09,133.759995,135.990005,132.649994,133.75,8257500,133.75,1839.51001,1118.02002,131.5487138,131.1504812,97.31512489,1.514074606,125.7376135,141.7803875,133.7590005,-1.262059635,-0.966141634,84.76416815
23-12-09,134.800003,139.050003,134.350006,138.940002,9546100,138.940002,1851.98999,1120.589966,134.0124765,131.8278308,97.72930277,1.967384098,125.723918,142.394083,134.0590005,-0.381911679,0.364306114,84.14755869
24-12-09,139.199997,139.699997,137.539993,138.470001,5128800,138.470001,1869.839966,1126.47998,135.498318,132.4054109,98.13468286,2.262627819,125.7158324,142.8461688,134.2810006,1.055263494,1.695205034,84.20339818
28-12-09,139.75,141.979996,138.529999,139.309998,8763900,139.309998,1878.180054,1127.780029,136.768878,133.0058097,98.54438748,2.535167499,125.9002775,143.418723,134.6595002,3.208440053,2.971264262,84.10360051
29-12-09,141.289993,142.580002,138.550003,139.410004,8400600,139.410004,1872.02002,1126.199951,137.6492533,133.5626962,98.95101053,2.727782628,125.8335653,143.8354352,134.8345002,4.582146506,3.141770758,84.09171908
30-12-09,138.399994,138.399994,135.279999,136.490005,6913200,136.490005,1878.650024,1126.420044,137.2628372,133.8172448,99.32453287,2.614671681,125.86142,143.606581,134.7340005,4.835116612,2.175305615,84.43863591
31-12-09,137.089996,137.279999,134.520004,134.520004,4523000,134.520004,1860.310059,1115.099976,136.3485595,133.8783543,99.67473656,2.339104089,126.2105072,142.4844942,134.3475007,4.496292438,0.860840618,84.67268616
04-01-10,136.25,136.610001,133.139999,133.899994,7599900,133.899994,1886.699951,1132.98999,135.532371,133.880236,100.0152864,2.047087609,126.5075561,141.4604449,133.9840005,3.635234468,-0.516211548,84.74634779
05-01-10,133.429993,135.479996,131.809998,134.690002,8851900,134.690002,1888.430054,1136.52002,135.2515813,133.9506504,100.3603084,1.857991717,126.5462245,141.1327765,133.8395005,2.246322765,-1.712699793,84.65248917
06-01-10,134.600006,134.729996,131.649994,132.25,7178800,132.25,1878.420044,1137.140015,134.2510542,133.8027678,100.6776188,1.494021935,126.4165815,141.0664188,133.7415001,0.758968382,-2.435418551,84.94237891
07-01-10,132.009995,132.320007,128.800003,130,11030200,130,1876.719971,1141.689941,132.8340361,133.4720923,100.9693838,1.012347355,126.0263293,141.0456709,133.5360001,-0.496294579,-2.624399274,85.20969505
08-01-10,130.559998,133.679993,129.029999,133.520004,9830500,133.520004,1892.589966,1144.97998,133.0626921,133.4762586,101.2932706,0.904228304,126.2100617,141.0829391,133.6465004,-1.431324929,-2.373906151,84.79149333
11-01-10,132.619995,132.800003,129.210007,130.309998,8779400,130.309998,1886.23999,1146.97998,132.1451274,133.2009316,101.5819942,0.553146195,125.8603356,140.9256645,133.393,-2.249294826,-2.014970189,85.17286507
12-01-10,128.990005,129.820007,126.550003,127.349998,9096300,127.349998,1861.790039,1136.219971,130.5467509,132.6921547,101.8383923,0.035652848,125.0641561,141.0418444,133.0530002,-3.326146182,-1.977327755,85.5245343
13-01-10,127.900002,129.710007,125.75,129.110001,10723200,129.110001,1886.130005,1145.680054,130.0678343,132.3806631,102.1097515,-0.229797858,124.7877365,141.0912636,132.9395,-4.29255635,-1.933432976,85.31543332
14-01-10,129.139999,130.380005,126.400002,127.349998,9774900,127.349998,1886.52002,1148.459961,129.1618889,131.943214,102.3608983,-0.575552379,124.3458993,141.245101,132.7955001,-4.582880238,-1.406439733,85.5245343
15-01-10,129.179993,129.649994,127.059998,127.139999,15376500,127.139999,1864.52002,1136.030029,128.4879256,131.5255431,102.6074565,-0.856635728,124.1338091,141.335191,132.7345,-5.037439076,-1.139775742,85.54948369
19-01-10,126.309998,128,124.330002,127.610001,8892600,127.610001,1895.47998,1150.22998,128.195284,131.1850612,102.856238,-1.029602458,124.2634316,141.2755682,132.7694999,-5.850292774,-1.232429849,85.49364408
20-01-10,127.129997,129.199997,125.080002,125.779999,9074700,125.779999,1867.949951,1138.040039,127.390189,130.7150558,103.0843352,-1.299367406,123.7638925,141.5051076,132.6345,-5.853999653,-0.730566035,85.71106144
21-01-10,127.260002,128.149994,125,126.620003,9970600,126.620003,1850.569946,1116.47998,127.1334604,130.3589642,103.3185209,-1.428905239,123.0579112,141.5940899,132.3260005,-5.762206659,-0.344842979,85.61126294
22-01-10,125.599998,127.669998,120.760002,121.43,11568900,121.43,1794.819946,1091.76001,125.2323069,129.5825325,103.4987346,-1.928128507,121.2760584,142.1439427,131.7100005,-6.108971991,-0.386389961,86.22787252
25-01-10,122.099998,122.279999,118.120003,120.309998,12023900,120.309998,1802.390015,1096.780029,123.5915373,128.7762252,103.6660109,-2.386629762,119.7526719,141.8043288,130.7785003,-7.059382668,-0.932411919,86.36093679
26-01-10,120.559998,122.980003,119.059998,119.480003,9559000,119.480003,1803.859985,1092.170044,122.2210258,127.967858,103.823364,-2.784866759,118.3314666,141.3265343,129.8290004,-7.551323988,-1.084146996,86.45954615
27-01-10,121.029999,123.330002,118.800003,122.75,14765300,122.75,1818.900024,1097.5,122.3973506,127.5141313,104.0116888,-2.804284968,118.0040693,139.9979318,129.0010005,-8.314705874,-1.355387638,86.07104706
28-01-10,124.43,127.199997,122.800003,126.029999,27293100,126.029999,1771.099976,1084.530029,123.6082334,127.3850763,104.2307764,-2.525888659,118.4276405,138.2363601,128.3320003,-8.351028847,-0.873946174,85.68135965
29-01-10,129.770004,131.850006,124.139999,125.410004,29471300,125.410004,1741.040039,1073.869995,124.2088236,127.2133309,104.441515,-2.328445127,118.5806971,136.9753034,127.7780002,-7.469439979,0.279736292,85.7550195
01-02-10,123.18,124.860001,113.82,118.870003,37774400,118.870003,1760.719971,1089.189941,122.4292167,126.4878241,104.5850821,-2.668927396,117.5536448,136.4373556,126.9955002,-7.201587212,0.576029968,86.53201853
02-02-10,118.790001,118.980003,114.400002,118.120003,23079700,118.120003,1776.920044,1103.319946,120.9928121,125.7601875,104.7197579,-2.965100941,116.5589428,135.8540585,126.2065006,-7.536557621,0.238106286,86.62112391
03-02-10,117.120003,119.610001,116.559998,119.099998,12405900,119.099998,1784.699951,1097.280029,120.3618741,125.1810406,104.8628449,-3.085179178,116.153516,134.7004849,125.4270004,-7.753293397,-0.090911986,86.50469347
04-02-10,118.639999,120.330002,115.739998,115.940002,12784000,115.940002,1732.98999,1063.109985,118.8879167,124.377472,104.9730653,-3.396178284,115.0018869,134.2211142,124.6115005,-8.764234529,-1.019211982,86.88012366
05-02-10,115.879997,117.650002,114.099998,117.389999,11024800,117.389999,1746.119995,1066.189941,118.3886108,123.7698656,105.0966169,-3.48546639,114.2066974,133.7553036,123.9810005,-10.78602916,-2.377688778,86.70785362
08-02-10,119.379997,121,116.559998,116.830002,9890200,116.830002,1734.880005,1056.73999,117.8690745,123.1663992,105.213367,-3.56037317,113.9696744,132.3233264,123.1465004,-10.61244114,-1.521929969,86.77438528
09-02-10,118.199997,119.089996,117,118.029999,9223000,118.029999,1753.839966,1070.52002,117.922716,122.7197557,105.3408957,-3.482760508,113.738482,131.3265189,122.5325004,-10.07158911,-0.474071644,86.63181703
10-02-10,118,118.610001,116,117.360001,6233200,117.360001,1749.76001,1068.130005,117.7351444,122.2536901,105.4604888,-3.435710422,113.2562781,130.8097231,122.0330006,-9.804353647,0.203375871,86.7114176
11-02-10,117.209999,120.419998,116.5,120.089996,8343500,120.089996,1775.73999,1078.469971,118.5200949,122.0655428,105.606056,-3.141917045,113.4318323,129.7321684,121.5820003,-9.252883244,0.852576016,86.38707461
12-02-10,118.989998,119.940002,117.5,119.660004,8073500,119.660004,1779.109985,1075.51001,118.9000646,121.8563655,105.7458963,-2.910233083,113.4789331,128.9160682,121.1975006,-8.155059412,1.424205899,86.43816074
16-02-10,120.059998,120.5,117.18,117.529999,8932700,117.529999,1802.060059,1094.869995,118.4433761,121.4801597,105.863151,-2.865464188,113.3684307,128.0655706,120.7170006,-7.561294653,1.407741361,86.69122062
17-02-10,117.07,117.129997,115.550003,116.309998,8944800,116.309998,1810.859985,1099.51001,117.73225,121.0305804,105.9670998,-2.895055998,113.3150922,126.9889088,120.1520005,-7.198911974,1.195588612,86.83616549
18-02-10,115.839996,118.510002,114.82,118.080002,9800100,118.080002,1823.390015,1106.75,117.8481674,120.7740084,106.0876262,-2.744051473,113.4144618,126.1195395,119.7670006,-6.623970653,1.134453334,86.62587631
19-02-10,117.910004,119.089996,117,117.519997,7115600,117.519997,1823.319946,1109.170044,117.7387772,120.4910509,106.2013811,-2.639144606,113.7749493,124.8490514,119.3120003,-6.154176779,0.984505915,86.69240893
22-02-10,117.370003,118.970001,116.18,118.010002,6807300,118.010002,1817.630005,1108.01001,117.8291855,120.2753075,106.3188798,-2.487788176,113.668497,124.6135039,119.1410004,-5.844206262,0.832305802,86.63419282
23-02-10,118.010002,119.25,116.510002,117.239998,7068200,117.239998,1793.819946,1094.599976,117.6327897,120.0113676,106.4275476,-2.402278037,113.4809415,124.4940594,118.9875004,-5.53635315,0.735170614,86.72567482
24-02-10,117.959999,119.800003,117.150002,119.720001,7389900,119.720001,1812.51001,1105.23999,118.3285268,119.9860313,106.5598109,-2.110071529,113.4873792,124.5116215,118.9995003,-4.663176341,1.101200296,86.43103267
25-02-10,118.169998,118.339996,115.849998,118.199997,9533400,118.199997,1812.910034,1102.939941,118.2856835,119.830724,106.6756336,-1.978342287,113.5433472,124.0006532,118.7720002,-4.103794847,1.156546629,86.61162005
26-02-10,117.879997,119.43,117,118.400002,5721600,118.400002,1818.680054,1104.48999,118.3237897,119.7063134,106.792294,-1.83663559,114.4326075,122.3483932,118.3905003,-3.706706065,1.064141268,86.58785802
01-03-10,118.699997,124.660004,117.529999,124.540001,13296500,124.540001,1846.400024,1115.709961,120.3958601,120.1266341,106.9688881,-1.214881014,114.7076413,121.9863591,118.3470002,-2.700941321,1.441253024,85.8583821
02-03-10,125.010002,127.349998,124.800003,125.529999,12097500,125.529999,1851.209961,1118.310059,122.1072397,120.5964919,107.1535758,-0.634932364,113.8238028,123.5361972,118.68,-0.916941288,2.301370684,85.74076323
03-03-10,125.400002,126.940002,124.43,125.889999,6440400,125.889999,1851.569946,1118.790039,123.3681595,121.0567968,107.3400078,-0.144602995,113.2525609,124.8844387,119.0684998,0.598587941,2.764547057,85.69799265
04-03-10,125.980003,128.850006,125.57,128.529999,7509700,128.529999,1859.719971,1122.969971,125.0887727,121.7066405,107.5508535,0.451804379,112.3472817,126.732718,119.5399998,2.636883274,3.454706765,85.38434172
05-03-10,129.130005,129.449997,127.07,128.910004,6769300,128.910004,1888.560059,1138.699951,126.3625164,122.3330199,107.7633824,0.944240135,112.0817371,128.2952628,120.1884999,4.64970665,3.796247599,85.3391944
08-03-10,128.300003,130.850006,127.709999,130.110001,5605900,130.110001,1890.890015,1138.5,127.611678,123.0092792,107.9857368,1.41501731,111.7090676,129.9399325,120.8245,6.259500776,3.613953306,85.19662614
09-03-10,129.589996,130.809998,127.970001,128.820007,6070800,128.820007,1901.380005,1140.449951,128.0144543,123.5145598,108.193043,1.664828768,111.8491772,130.9988234,121.4240003,6.827647679,2.633182415,85.34988668
10-03-10,129.110001,131.169998,128.479996,130.509995,5625700,130.509995,1917.349976,1145.609985,128.8463012,124.1228586,108.4151022,1.976391446,111.8014046,132.2945956,122.0480001,7.576676365,1.986593416,85.14910399
11-03-10,130.449997,133.619995,130.360001,133.580002,7240800,133.580002,1923.810059,1150.23999,130.4242015,124.9452189,108.6654992,2.442871123,111.6521345,134.0658658,122.8590001,8.373410629,1.636022209,84.78436514
12-03-10,134.199997,134.199997,131.179993,131.820007,6150800,131.820007,1924.430054,1149.98999,130.88947,125.5430265,108.8958923,2.640109205,111.6371778,135.2538236,123.4455007,9.010145371,1.400669206,84.99346517
15-03-10,131.699997,132,128.630005,131.130005,6329200,131.130005,1920.089966,1150.51001,130.9696483,126.0288507,109.1171273,2.709510857,111.8754133,136.1625882,124.0190007,8.919645326,0.778140252,85.07544235
16-03-10,131.240005,132.289993,130.5,131.789993,4132500,131.789993,1932.23999,1159.459961,131.2430965,126.5298196,109.3427279,2.785656369,112.5182833,136.9457176,124.7320004,9.015497785,0.43642269,84.99703104
17-03-10,132.410004,132.690002,131.220001,131.339996,4358800,131.339996,1936.219971,1166.209961,131.2753964,126.9480958,109.5616062,2.777671965,113.6067549,137.3602458,125.4835003,9.121204597,0.233223855,85.05049392
18-03-10,131.020004,132.850006,130.440002,132.759995,5021300,132.759995,1943.939941,1165.829956,131.7702626,127.4534784,109.7924359,2.85303827,114.4533115,137.9816885,126.2175,8.856764503,-0.127887014,84.88178785
19-03-10,133.710007,133.710007,129.660004,130.350006,8905000,130.350006,1932.430054,1159.900024,131.2968437,127.7053503,109.9969889,2.687322854,115.7085252,138.0094757,126.8590004,8.547237103,-0.34483276,85.16811183
22-03-10,130.199997,130.960007,128.639999,130.470001,5383400,130.470001,1949.589966,1165.810059,131.0212295,127.9457547,110.2007004,2.536436327,117.0436683,137.9203325,127.4820004,8.136590071,-0.598868741,85.15385556
23-03-10,130.889999,130.940002,128.070007,129.259995,4213100,129.259995,1963.199951,1174.170044,130.4341513,128.0600365,110.3903452,2.292790435,118.8083282,137.3576723,128.0830002,7.381679847,-1.027015377,85.29761295
24-03-10,128.639999,129.399994,127.199997,128.039993,4696400,128.039993,1951.839966,1167.719971,129.6360985,128.0582936,110.5659636,1.978449016,120.0985763,136.8994234,128.4989998,6.350237588,-1.504264234,85.44255794
25-03-10,129.139999,136.910004,128.039993,134.729996,16209600,134.729996,1949.150024,1165.72998,131.3340644,128.6384416,110.8064017,2.243299152,122.0087906,136.642209,129.3254998,6.09153065,-1.209924402,84.6477376
26-03-10,134.899994,136.990005,133.759995,135.059998,6565700,135.059998,1952.630005,1166.589966,132.5760422,129.1968378,111.047731,2.451563102,124.4658856,135.8511136,130.1584996,6.256000138,-0.587207521,84.608531
29-03-10,135.369995,136.630005,134.330002,135.119995,4626900,135.119995,1961.219971,1173.219971,133.4240265,129.711895,111.287256,2.591580909,125.2318426,136.143156,130.6874993,6.900823635,0.304769264,84.60140292
30-03-10,135.740005,138.190002,135.360001,136.580002,6192700,136.580002,1967.959961,1173.27002,134.4760183,130.3091217,111.5389251,2.788215579,125.7455706,136.7344283,131.2399994,7.803940579,1.123434061,84.42794362
31-03-10,136,136.800003,134.479996,135.770004,4600600,135.770004,1958.339966,1169.430054,134.9073469,130.783981,111.7800304,2.845884319,126.4941872,136.9738122,131.7339997,8.732676703,1.575682362,84.52417719
01-04-10,135.800003,136.509995,131.179993,131.809998,8785800,131.809998,1959.560059,1178.099976,133.8748973,130.8731999,111.9793336,2.542736736,126.8797907,136.9162086,131.8979996,8.55417595,0.904652549,84.99465431
05-04-10,132.850006,133.740005,130.779999,131.490005,5816500,131.490005,1977.829956,1187.439941,133.0799332,130.9268351,112.1734696,2.250724382,127.2033295,136.8506699,132.0269997,7.532941026,-0.371970552,85.03267177
06-04-10,131.229996,136,131.179993,135.559998,7950300,135.559998,1981.949951,1189.439941,133.9066214,131.3297188,112.4061714,2.3209623,127.3186078,137.2803913,132.2994995,6.7211162,-1.147853892,84.54912741
07-04-10,135.960007,136.080002,133.860001,134.869995,5945400,134.869995,1977.300049,1182.449951,134.227746,131.6375689,112.629692,2.29449932,127.7784918,137.4255061,132.6019989,5.812174979,-1.658441992,84.63110471
08-04-10,134.710007,141.25,134.710007,140.960007,12689100,140.960007,1980.72998,1186.439941,136.471833,132.4482157,112.9115857,2.733430999,127.1326765,139.1163226,133.1244995,5.653263941,-1.201470478,83.90756761
09-04-10,140.720001,141.330002,139.070007,140.059998,6011100,140.059998,1994.430054,1194.369995,137.667888,133.1101098,113.1817191,2.97437754,126.6999577,140.197041,133.4484993,6.272648203,-0.125780667,84.01449513
12-04-10,140,142.910004,139.679993,141.199997,5445300,141.199997,1995.650024,1196.47998,138.8452577,133.8135783,113.460508,3.22019737,126.387029,141.4479687,133.9174988,7.382000503,1.013759738,83.87905507
13-04-10,141.229996,141.979996,139.119995,140.160004,4785500,140.160004,2003.810059,1197.300049,139.2835064,134.3654414,113.7261746,3.293131444,126.4685046,142.269493,134.3689988,8.107235759,1.461771082,84.0026137
14-04-10,140.339996,144.5,139.199997,144.279999,7900300,144.279999,2028.819946,1210.650024,140.949004,135.2275768,114.0301928,3.641405531,126.0461533,143.9408449,134.9934991,8.795735276,1.55355854,83.51312874
15-04-10,144.550003,147.089996,144,145.820007,7829600,145.820007,2038.640015,1211.670044,142.5726716,136.1486577,114.3465093,3.995621986,125.7317953,145.703204,135.7174996,9.471969441,1.466051605,83.33016475
16-04-10,144.880005,147.169998,141.449997,142.169998,8396800,142.169998,2012.839966,1192.130005,142.4384471,136.6722525,114.6233599,3.936439038,125.9066587,146.4693409,136.1879998,9.526468115,0.869786296,83.763812
19-04-10,142.350006,143.669998,139.130005,142.429993,6022000,142.429993,2013.530029,1197.52002,142.4356291,137.1729256,114.9000429,3.865951269,126.5354235,147.0485748,136.7919991,8.950262832,-0.020071452,83.73292273
20-04-10,143.830002,144.639999,142.100006,144.199997,4311700,144.199997,2023.599976,1207.170044,143.0237517,137.7839753,115.1915847,3.907866285,127.1657831,147.7912148,137.4784989,9.005587703,-0.144416971,83.52263355
21-04-10,145.169998,149,143.520004,146.429993,7374400,146.429993,2034.530029,1205.939941,144.1591655,138.5358029,115.5024146,4.074063015,128.0463029,148.6276948,138.3369988,9.282441315,0.035095434,83.25769403
22-04-10,147.009995,151.089996,145.880005,150.089996,15165800,150.089996,2045.160034,1208.670044,146.136109,139.5405154,115.8465697,4.449812111,129.06938,149.809618,139.439499,9.244706594,0.042813282,82.82285942
23-04-10,145.380005,149.089996,142.419998,143.630005,18975200,143.630005,2055.330078,1217.280029,145.300741,139.8961232,116.1230218,4.178165401,129.6018374,150.1671615,139.8844994,9.019147715,-0.081281517,83.59035269
26-04-10,143.199997,147.729996,142.899994,147.110001,9318300,147.110001,2049.090088,1212.050049,145.9038277,140.5234169,116.4313499,4.19532888,129.984826,150.9891732,140.4869996,9.330528988,0.154046525,83.17690421
27-04-10,145.550003,146.440002,141.110001,142.020004,8639000,142.020004,2006.25,1183.709961,144.6092198,140.6535549,116.6859634,3.754926388,130.6229309,151.0410692,140.832,8.988440494,-0.184612527,83.78163236
28-04-10,142.589996,142.75,138.690002,139.350006,9235300,139.350006,2007.589966,1191.359985,142.8561485,140.5402028,116.9114762,3.154099223,130.9305551,151.0104454,140.9705002,7.559999,-1.268565558,84.09884727
29-04-10,140.089996,142.449997,139.789993,141.729996,6314200,141.729996,2042.890015,1206.780029,142.4807643,140.6436631,117.1584267,2.837278291,131.5291822,151.0078175,141.2684998,5.818468576,-2.324848378,83.81608739
30-04-10,141.399994,141.399994,136.910004,137.100006,6113500,137.100006,2000.630005,1186.689941,140.6871782,140.335519,117.3568504,2.187379176,132.6232558,150.4427447,141.5330002,4.3083218,-2.892829972,84.36616341
03-05-10,137.199997,139.440002,136.110001,137.490005,5654600,137.490005,2031.599976,1202.26001,139.6214538,140.088083,117.5571803,1.68438259,134.0092053,149.6567952,141.8330002,2.580911365,-3.270316882,84.31982873
04-05-10,135.619995,135.809998,128.380005,129.830002,12667800,129.830002,1968.969971,1173.599976,136.3576365,139.196076,117.6792979,0.660047333,132.4408554,150.6521455,141.5465004,0.224322982,-3.874081762,85.22989203
05-05-10,128,131.610001,127.550003,130.929993,9458100,130.929993,1958.26001,1165.869995,134.548422,138.4772861,117.8111456,-0.062267873,131.4958984,151.2031023,141.3495003,-1.933823891,-4.133464058,85.09920521
06-05-10,130,132.330002,120.599998,128.710007,10189000,128.710007,1893.75,1128.150024,132.6022837,137.6279575,117.919592,-0.804567639,129.374125,152.0998757,140.7370003,-4.712469832,-4.805922317,85.36295547
07-05-10,127.970001,131.179993,123.760002,124.980003,11927600,124.980003,1849.439941,1110.880005,130.0615235,136.5281354,117.9898448,-1.674522845,126.6078447,153.3581565,139.9830006,-6.925499309,-4.772187572,85.8061067
10-05-10,129.729996,132.210007,129.259995,131.289993,6806100,131.289993,1942.609985,1159.72998,130.4710133,136.0726447,118.1221846,-1.833667774,125.5785698,153.396431,139.4875004,-8.36099935,-4.01930547,85.05643463
11-05-10,129.949997,133.080002,128.470001,130.460007,6044100,130.460007,1940.47998,1155.790039,130.4673445,135.5845893,118.244949,-2.003667183,124.52736,153.4776411,139.0025005,-8.662352203,-2.543323286,85.15504292
12-05-10,131.410004,134.130005,129.679993,133.869995,5904500,133.869995,1975.579956,1171.670044,131.6015614,135.4354941,118.4004221,-1.842001954,124.0573266,152.9066741,138.4820003,-8.303382318,-0.910441715,84.74991189
13-05-10,133.929993,136.990005,131,131.470001,5940200,131.470001,1945.52002,1157.439941,131.5577079,135.0906686,118.5304677,-1.8858022,123.4495177,152.0794824,137.7645,-6.842087818,0.976776382,85.03504839
14-05-10,130.360001,131,126.760002,128.529999,5277800,128.529999,1907.099976,1135.680054,130.5484716,134.5201756,118.6299655,-2.133158082,122.3574478,151.8075524,137.0825001,-6.369057735,1.338518149,85.38434172
17-05-10,128.240005,129.949997,125.800003,128.910004,5642200,128.910004,1915.449951,1136.939941,130.0023157,134.0323346,118.7322544,-2.272332143,121.4751945,151.3378068,136.4065006,-6.717381362,0.661470925,85.3391944
18-05-10,130.139999,131.25,125.510002,126.279999,5256900,126.279999,1887.060059,1120.800049,128.7615435,133.3582185,118.8073564,-2.565277095,120.3987439,150.6222576,135.5105007,-6.949469682,0.086806101,85.65165785
19-05-10,125.510002,127.93,123.800003,124.589996,6463300,124.589996,1873.420044,1115.050049,127.3710277,132.5957643,118.8648951,-2.900373498,119.4736372,149.3633646,134.4185009,-7.869969241,-0.920376074,85.85244233
20-05-10,122.639999,125,118.779999,119.709999,8594400,119.709999,1800.119995,1071.589966,124.8173514,131.475263,118.8733041,-3.519148235,118.4955208,147.3034813,132.899501,-9.939352356,-2.370306281,86.43222098
21-05-10,117.900002,124.970001,117.519997,122.720001,7966900,122.720001,1822.77002,1087.689941,124.1182346,130.7139359,118.9115797,-3.723724885,117.696082,146.0119197,131.8540008,-11.14238208,-2.618671135,86.07461115
24-05-10,122.57,124.5,120.650002,122.120003,4535900,122.120003,1815.280029,1073.650024,123.4521574,129.9666374,118.9435043,-3.889433212,117.7662207,143.4427812,130.6045009,-11.87841142,-2.322494467,86.14589522
25-05-10,118.540001,125.190002,118.5,124.860001,6913400,124.860001,1815.680054,1074.030029,123.9214386,129.522582,119.0023749,-3.75636231,117.8622864,141.6307152,129.7465008,-12.799382,-2.073482578,85.8203638
26-05-10,125.050003,125.790001,122.300003,123.209999,6964600,123.209999,1796.469971,1067.949951,123.6842921,128.9736618,119.0442418,-3.740921023,117.6226506,140.2563503,128.9395004,-12.75352891,-1.050917558,86.01639587
27-05-10,124.980003,126.849998,120.599998,126.699997,4747700,126.699997,1862.709961,1103.060059,124.689527,128.7759518,119.1204185,-3.407787172,118.5803146,137.7956864,128.1880005,-11.9019702,0.193164725,85.60175908
28-05-10,126.07,127.599998,124.010002,125.459999,3954800,125.459999,1852.390015,1089.410034,124.946351,128.4876081,119.1834989,-3.206866905,118.9038541,136.3081462,127.6060001,-10.53438181,1.439153061,85.74907974
