Date,Open,High,Low,Close,Volume,Adj Close,Date,NDX,DJIA,SP500
2010-01-06,124.690002,126.879997,124.199997,124.339996,7135400,105.58983700000002,2010-06-01,1835.040039,10024.019531,1070.709961
2010-02-06,124.849998,127.5,124.349998,127.410004,7705300,108.196895,2010-06-02,1879.589966,10249.540039,1098.380005
2010-03-06,127.75,128.220001,126.459999,127.959999,6645300,108.663953,2010-06-03,1895.660034,10255.280273,1102.829956
2010-04-06,126.370003,127.099998,124.66999799999999,125.279999,9669200,106.38808999999999,2010-06-04,1832.040039,9931.969727,1064.880005
2010-07-06,125.57,125.860001,124.129997,124.129997,6951400,105.411506,2010-06-07,1798.160034,9816.490234,1050.469971
2010-08-06,124.260002,124.459999,122.82,123.720001,8399200,105.063336,2010-06-08,1795.699951,9939.980469,1062.0
2010-09-06,124.83000200000001,125.839996,123.58000200000001,123.900002,7795500,105.21619299999999,2010-06-09,1778.920044,9899.25,1055.689941
2010-10-06,125.989998,128.220001,125.800003,127.68,7479700,108.426177,2010-06-10,1830.089966,10172.530273,1086.839966
2010-11-06,126.730003,128.800003,126.440002,128.449997,5820200,109.08006,2010-06-11,1847.150024,10211.070312,1091.599976
2010-06-14,128.5,129.970001,128.490005,128.5,6753000,109.122523,2010-06-14,1845.47998,10190.889648,1089.630005
2010-06-15,128.929993,129.949997,128.369995,129.78999299999998,6652500,110.21798899999999,2010-06-15,1897.47998,10404.769531,1115.22998
2010-06-16,128.33999599999999,130.679993,128.33999599999999,130.350006,6401000,110.69355300000001,2010-06-16,1905.310059,10409.459961,1114.609985
2010-06-17,130.070007,131.029999,129.860001,130.979996,5571000,111.22854199999999,2010-06-17,1910.650024,10434.169922,1116.040039
2010-06-18,131.020004,131.25,130.130005,130.149994,9581400,110.523702,2010-06-18,1913.47998,10450.639648,1117.51001
2010-06-21,131.419998,131.940002,130.220001,130.649994,6857800,110.94830300000001,2010-06-21,1895.839966,10442.410156,1113.199951
2010-06-22,130.369995,131.470001,129.070007,129.300003,6030200,109.80188799999999,2010-06-22,1880.540039,10293.519531,1095.310059
2010-06-23,129.25,131.470001,129.08999599999999,130.110001,6855800,110.48974,2010-06-23,1874.420044,10298.44043,1092.040039
2010-06-24,129.570007,129.729996,127.699997,128.190002,5565500,108.859272,2010-06-24,1844.589966,10152.799805,1073.689941
2010-06-25,128.33999599999999,129.100006,127.120003,127.120003,10420400,107.950626,2010-06-25,1838.52002,10143.80957,1076.76001
2010-06-28,127.650002,129.470001,127.220001,128.979996,6335100,109.53013700000001,2010-06-28,1836.0,10138.519531,1074.569946
2010-06-29,127.349998,128.399994,124.120003,125.089996,9376200,106.226739,2010-06-29,1764.060059,9870.299805,1041.23999
2010-06-30,124.83000200000001,125.220001,123.0,123.480003,8018000,104.85952900000001,2010-06-30,1739.140015,9774.019531,1030.709961
2010-01-07,123.550003,124.209999,121.610001,122.57,9742100,104.086752,2010-07-01,1734.410034,9732.530273,1027.369995
2010-02-07,123.290001,123.290001,120.610001,121.860001,6454500,103.483819,2010-07-02,1728.339966,9686.480469,1022.580017
2010-06-07,123.58000200000001,124.629997,122.16999799999999,123.459999,6348700,104.84254200000001,2010-07-06,1734.680054,9743.620117,1028.060059
2010-07-07,123.470001,127.120003,123.470001,127.0,7090300,107.84871899999999,2010-07-07,1789.719971,10018.280273,1060.27002
2010-08-07,127.370003,128.149994,126.739998,127.970001,5439300,108.67244699999999,2010-07-08,1798.310059,10138.990234,1070.25
2010-09-07,127.900002,128.199997,127.290001,127.959999,3898000,108.663953,2010-07-09,1814.790039,10198.030273,1077.959961
2010-12-07,127.370003,128.830002,127.160004,128.669998,4206900,109.26688600000001,2010-07-12,1821.030029,10216.269531,1078.75
2010-07-13,128.970001,130.979996,128.690002,130.479996,6687700,110.80394,2010-07-13,1845.030029,10363.019531,1095.339966
2010-07-14,129.320007,131.600006,129.139999,130.720001,6607200,111.007754,2010-07-14,1853.410034,10366.719727,1095.170044
2010-07-15,129.869995,130.919998,129.550003,130.720001,6186800,111.007754,2010-07-15,1856.23999,10359.30957,1096.47998
2010-07-16,129.96000700000002,130.149994,127.849998,128.029999,7002900,108.72339699999999,2010-07-16,1803.47998,10097.900391,1064.880005
2010-07-19,128.669998,130.380005,128.369995,129.78999299999998,8388600,110.21798899999999,2010-07-19,1819.280029,10154.429688,1071.25
2010-07-20,122.970001,126.559998,122.93,126.550003,16337400,107.466581,2010-07-20,1840.670044,10229.959961,1083.47998
2010-07-21,126.440002,126.5,124.620003,125.269997,8615500,106.37959599999999,2010-07-21,1817.300049,10120.530273,1069.589966
2010-07-22,126.32,127.779999,126.050003,127.470001,6909000,108.247845,2010-07-22,1863.099976,10322.299805,1093.670044
2010-07-23,127.300003,128.800003,127.0,128.380005,5078000,109.020623,2010-07-23,1875.380005,10424.620117,1102.660034
2010-07-26,128.179993,128.429993,127.139999,128.41000400000001,5174900,109.046098,2010-07-26,1890.400024,10525.429688,1115.01001
2010-07-27,128.779999,129.169998,127.889999,128.630005,4648200,109.232923,2010-07-27,1888.810059,10537.69043,1113.839966
2010-07-28,128.669998,129.350006,127.879997,128.429993,4248800,109.063073,2010-07-28,1872.619995,10497.879883,1106.130005
2010-07-29,129.059998,129.5,127.139999,128.020004,8994200,108.714909,2010-07-29,1860.300049,10467.160156,1101.530029
2010-07-30,127.43,128.979996,127.040001,128.399994,6021000,109.037598,2010-07-30,1864.0,10465.94043,1101.599976
2010-02-08,129.25,131.199997,129.25,130.759995,6437500,111.041716,2010-08-02,1898.98999,10674.379883,1125.859985
2010-03-08,130.029999,131.03999299999998,129.330002,130.369995,5091800,110.710528,2010-08-03,1891.810059,10636.379883,1120.459961
2010-04-08,130.46000700000002,131.5,129.850006,131.270004,4567500,111.474818,2010-08-04,1909.199951,10680.429688,1127.23999
2010-05-08,130.729996,131.979996,130.529999,131.830002,4520600,111.950369,2010-08-05,1904.949951,10674.980469,1125.810059
2010-06-08,130.41000400000001,130.479996,128.759995,130.139999,6136200,111.062816,2010-08-06,1902.880005,10653.55957,1121.640015
2010-09-08,130.78999299999998,132.33999599999999,130.399994,132.0,6131700,112.65016000000001,2010-08-09,1915.170044,10698.75,1127.790039
2010-10-08,131.179993,132.490005,130.770004,131.83999599999999,5471700,112.51361100000001,2010-08-10,1899.23999,10644.25,1121.060059
2010-11-08,130.690002,130.690002,129.46000700000002,129.830002,6316100,110.79826100000001,2010-08-11,1845.380005,10378.830078,1089.469971
2010-12-08,127.690002,128.779999,127.519997,128.300003,5132200,109.49254499999999,2010-08-12,1832.170044,10319.950195,1083.609985
2010-08-13,127.959999,128.46000700000002,127.33000200000001,127.870003,4669400,109.125578,2010-08-13,1818.800049,10303.150391,1079.25
2010-08-16,127.470001,128.229996,126.959999,127.769997,4009200,109.040232,2010-08-16,1821.51001,10302.009766,1079.380005
2010-08-17,128.830002,129.850006,127.900002,128.449997,4298300,109.620551,2010-08-17,1845.369995,10405.849609,1092.540039
2010-08-18,128.869995,130.199997,127.800003,129.389999,4883200,110.42275900000001,2010-08-18,1850.800049,10415.540039,1094.160034
2010-08-19,128.669998,129.58999599999999,128.020004,128.899994,5402400,110.00458300000001,2010-08-19,1823.0,10271.209961,1075.630005
2010-08-20,128.720001,128.979996,126.959999,127.5,6246300,108.80981399999999,2010-08-20,1825.75,10213.620117,1071.689941
2010-08-23,127.57,128.029999,126.440002,126.470001,4034400,107.930802,2010-08-23,1808.310059,10174.410156,1067.359985
2010-08-24,125.209999,126.019997,124.57,124.900002,5621200,106.590948,2010-08-24,1775.27002,10040.450195,1051.869995
2010-08-25,124.57,125.599998,124.0,125.269997,5235300,106.906706,2010-08-25,1790.880005,10060.05957,1055.329956
2010-08-26,125.779999,125.779999,122.779999,122.779999,7746600,104.781716,2010-08-26,1769.02002,9985.80957,1047.219971
2010-08-27,123.83000200000001,124.800003,122.41999799999999,124.730003,6214200,106.44587,2010-08-27,1791.640015,10150.650391,1064.589966
2010-08-30,125.08000200000001,125.269997,123.400002,123.400002,3604000,105.310833,2010-08-30,1772.069946,10009.730469,1048.920044
2010-08-31,123.309998,123.989998,122.279999,123.129997,5624200,105.080408,2010-08-31,1767.430054,10014.719727,1049.329956
2010-01-09,125.309998,126.309998,124.519997,125.769997,5623100,107.33341100000001,2010-09-01,1820.050049,10269.469727,1080.290039
2010-02-09,126.029999,126.230003,124.650002,125.040001,5103300,106.710425,2010-09-02,1840.579956,10320.099609,1090.099976
2010-03-09,126.220001,127.599998,125.900002,127.58000200000001,5142900,108.87808799999999,2010-09-03,1870.310059,10447.929688,1104.51001
2010-07-09,126.989998,127.360001,125.879997,125.949997,4353300,107.487025,2010-09-07,1856.5,10340.69043,1091.839966
2010-08-09,126.019997,126.519997,125.389999,126.08000200000001,4477500,107.597973,2010-09-08,1880.0,10387.009766,1098.869995
2010-09-09,127.269997,127.57,126.150002,126.360001,3436700,107.836926,2010-09-09,1886.140015,10415.240234,1104.180054
2010-10-09,126.989998,128.28999299999998,126.260002,127.989998,4418700,109.22798300000001,2010-09-10,1892.339966,10462.769531,1109.550049
2010-09-13,128.630005,130.0,128.520004,129.610001,5271300,110.61051,2010-09-13,1921.670044,10544.129883,1121.900024
2010-09-14,128.429993,129.919998,128.429993,128.850006,4850500,109.961923,2010-09-14,1928.589966,10526.490234,1121.099976
2010-09-15,128.649994,129.96000700000002,128.53999299999998,129.429993,4762500,110.45688899999999,2010-09-15,1939.599976,10572.730469,1125.069946
2010-09-16,129.199997,129.949997,128.800003,129.669998,4685000,110.66171299999999,2010-09-16,1948.109985,10594.830078,1124.660034
2010-09-17,129.919998,130.600006,129.699997,130.190002,10397400,111.10548999999999,2010-09-17,1955.829956,10607.849609,1125.589966
2010-09-20,130.240005,132.08999599999999,130.110001,131.78999299999998,7145500,112.47093799999999,2010-09-20,1989.430054,10753.620117,1142.709961
2010-09-21,131.449997,132.800003,130.779999,131.979996,5267900,112.63308799999999,2010-09-21,1989.109985,10761.030273,1139.780029
2010-09-22,131.610001,132.580002,131.399994,132.570007,4922400,113.13661,2010-09-22,1982.76001,10739.30957,1134.280029
2010-09-23,131.419998,132.779999,131.220001,131.669998,3898800,112.36853300000001,2010-09-23,1982.150024,10662.419922,1124.829956
2010-09-24,132.419998,134.149994,132.33999599999999,134.110001,7122400,114.450856,2010-09-24,2023.839966,10860.259766,1148.670044
2010-09-27,133.509995,135.0,133.509995,134.649994,6155400,114.91169199999999,2010-09-27,2010.98999,10812.040039,1142.160034
2010-09-28,134.669998,135.139999,133.71000700000002,134.889999,7481300,115.11651499999999,2010-09-28,2012.430054,10858.139648,1147.699951
2010-09-29,134.399994,135.800003,134.33999599999999,135.479996,5151200,115.620024,2010-09-29,2009.079956,10835.280273,1144.72998
2010-09-30,135.5,136.110001,133.669998,134.139999,6425800,114.47645800000001,2010-09-30,1998.040039,10788.049805,1141.199951
2010-01-10,135.509995,136.279999,135.08999599999999,135.639999,5621200,115.756573,2010-10-01,1996.599976,10829.679688,1146.23999
2010-04-10,135.229996,135.919998,134.389999,135.25,4059900,115.423744,2010-10-04,1975.329956,10751.269531,1137.030029
2010-05-10,136.179993,137.899994,136.119995,137.66000400000001,6202500,117.48046599999999,2010-10-05,2024.630005,10944.719727,1160.75
2010-06-10,136.880005,137.96000700000002,136.830002,137.83999599999999,4783000,117.634073,2010-10-06,2006.52002,10967.650391,1159.969971
2010-07-10,137.919998,138.880005,137.520004,138.720001,6440800,118.38507800000001,2010-10-07,2011.630005,10948.580078,1158.060059
2010-08-10,138.399994,139.08999599999999,138.059998,138.850006,4540800,118.496026,2010-10-08,2027.030029,11006.480469,1165.150024
2010-11-10,138.78999299999998,139.940002,138.639999,139.66000400000001,4004300,119.18728600000001,2010-10-11,2026.97998,11010.339844,1165.319946
2010-12-10,138.399994,139.990005,138.270004,139.850006,5637300,119.34943600000001,2010-10-12,2041.550049,11020.400391,1169.77002
2010-10-13,139.91000400000001,141.479996,139.779999,140.369995,8784300,119.7932,2010-10-13,2057.25,11096.080078,1178.099976
2010-10-14,140.350006,141.5,139.690002,141.5,5653100,120.757558,2010-10-14,2054.51001,11094.570312,1173.810059
2010-10-15,142.100006,142.100006,140.53999299999998,141.059998,7220400,120.38205500000001,2010-10-15,2097.72998,11062.780273,1176.189941
2010-10-18,140.899994,143.029999,140.83999599999999,142.830002,10322700,121.892595,2010-10-18,2104.149902,11143.69043,1184.709961
2010-10-19,137.300003,139.33999599999999,136.699997,138.029999,14159100,117.796223,2010-10-19,2069.72998,10978.620117,1165.900024
2010-10-20,138.279999,139.869995,138.130005,139.070007,6945500,118.683777,2010-10-20,2085.75,11107.969727,1178.170044
2010-10-21,139.809998,140.490005,138.399994,139.830002,6221200,119.33236399999998,2010-10-21,2090.100098,11146.570312,1180.26001
2010-10-22,140.149994,140.75,139.46000700000002,139.669998,4105300,119.195816,2010-10-22,2104.209961,11132.55957,1183.079956
2010-10-25,140.419998,141.399994,139.809998,139.83999599999999,4870000,119.34089399999999,2010-10-25,2113.550049,11164.049805,1185.619995
2010-10-26,139.28999299999998,142.0,138.529999,140.669998,7327100,120.049226,2010-10-26,2119.050049,11169.459961,1185.640015
2010-10-27,139.520004,141.570007,139.0,141.429993,6465300,120.69781299999998,2010-10-27,2125.879883,11126.280273,1182.449951
2010-10-28,141.83999599999999,141.949997,140.419998,140.899994,5481600,120.245507,2010-10-28,2129.72998,11113.950195,1183.780029
2010-10-29,140.899994,144.0,140.75,143.600006,8439300,122.549725,2010-10-29,2124.449951,11118.490234,1183.26001
2010-01-11,143.639999,144.259995,142.320007,143.320007,5674600,122.310771,2010-11-01,2128.419922,11124.620117,1184.380005
2010-02-11,143.850006,144.71000700000002,143.71000700000002,143.83999599999999,4626400,122.754535,2010-11-02,2151.719971,11188.719727,1193.569946
2010-03-11,144.240005,144.46000700000002,142.630005,144.169998,5182100,123.036162,2010-11-03,2158.360107,11215.129883,1197.959961
2010-04-11,144.820007,146.83999599999999,144.71000700000002,146.78999299999998,6622500,125.272093,2010-11-04,2187.800049,11434.839844,1221.060059
2010-05-11,145.940002,146.929993,145.669998,146.919998,4995800,125.38304,2010-11-05,2186.709961,11444.080078,1225.849976
2010-08-11,145.350006,146.580002,145.25,146.46000700000002,4459700,125.545914,2010-11-08,2188.939941,11406.839844,1223.25
2010-09-11,146.699997,147.529999,145.630005,146.139999,5700600,125.271603,2010-11-09,2176.879883,11346.75,1213.400024
2010-10-11,146.08999599999999,146.78999299999998,145.630005,146.550003,5172000,125.62306000000001,2010-11-10,2187.73999,11357.040039,1218.709961
2010-11-11,144.699997,145.5,143.350006,145.429993,4752200,124.66298400000001,2010-11-11,2173.110107,11283.099609,1213.540039
2010-12-11,144.58999599999999,145.770004,143.550003,143.740005,4731500,123.214322,2010-11-12,2137.949951,11192.580078,1199.209961
2010-11-15,143.889999,144.75,143.270004,143.639999,3827700,123.128597,2010-11-15,2131.47998,11201.969727,1197.75
2010-11-16,142.929993,143.380005,141.179993,142.240005,6342100,121.928518,2010-11-16,2093.629883,11023.5,1178.339966
2010-11-17,142.490005,142.490005,141.389999,141.949997,4785900,121.67992199999999,2010-11-17,2100.0,11007.879883,1178.589966
2010-11-18,143.03999299999998,144.990005,142.75,144.360001,4236200,123.74578400000001,2010-11-18,2134.77002,11181.230469,1196.689941
2010-11-19,144.380005,145.350006,143.990005,145.050003,5015900,124.33725600000001,2010-11-19,2135.27002,11203.549805,1199.72998
2010-11-22,144.0,145.429993,143.559998,145.389999,3730700,124.628701,2010-11-22,2150.860107,11178.580078,1197.839966
2010-11-23,144.240005,144.529999,142.330002,143.179993,4570300,122.734278,2010-11-23,2116.610107,11036.370117,1180.72998
2010-11-24,143.949997,146.440002,143.820007,145.809998,4874100,124.988725,2010-11-24,2160.52002,11187.280273,1198.349976
2010-11-26,145.300003,145.300003,143.570007,143.899994,2081300,123.35146499999999,2010-11-26,2153.909912,11091.870117,1189.400024
2010-11-29,143.529999,143.669998,141.5,142.889999,5040300,122.48569499999999,2010-11-29,2144.560059,11052.490234,1187.76001
2010-11-30,142.240005,142.759995,141.279999,141.46000700000002,7674800,121.259901,2010-11-30,2117.330078,11006.019531,1180.550049
2010-01-12,143.610001,145.130005,143.509995,144.41000400000001,6822800,123.788646,2010-12-01,2162.830078,11255.780273,1206.069946
2010-02-12,144.330002,145.850006,144.300003,145.179993,5374000,124.448683,2010-12-02,2185.300049,11362.410156,1221.530029
2010-03-12,144.25,145.679993,144.25,145.380005,3710600,124.62013400000001,2010-12-03,2191.169922,11382.089844,1224.709961
2010-06-12,144.53999299999998,145.869995,144.520004,144.990005,3321800,124.285825,2010-12-06,2189.810059,11362.19043,1223.119995
2010-07-12,146.020004,146.300003,143.869995,144.020004,4828600,123.45433799999999,2010-12-07,2189.350098,11359.160156,1223.75
2010-08-12,144.350006,145.649994,143.83999599999999,144.979996,4961400,124.277245,2010-12-08,2200.600098,11372.480469,1228.280029
2010-09-12,145.940002,145.940002,143.520004,144.300003,4405300,123.694353,2010-12-09,2201.570068,11370.05957,1233.0
2010-10-12,144.880005,144.949997,143.729996,144.820007,3503800,124.140103,2010-12-10,2215.340088,11410.320312,1240.400024
2010-12-13,145.139999,145.399994,144.21000700000002,144.279999,4741000,123.67720600000001,2010-12-13,2207.449951,11428.55957,1240.459961
2010-12-14,144.259995,146.009995,144.259995,145.820007,4800800,124.99730500000001,2010-12-14,2212.590088,11476.540039,1241.589966
2010-12-15,145.130005,145.720001,144.309998,144.720001,4447400,124.054377,2010-12-15,2202.449951,11457.469727,1235.22998
2010-12-16,144.83999599999999,145.320007,144.149994,144.550003,4178600,123.908654,2010-12-16,2218.02002,11499.25,1242.869995
2010-12-17,144.690002,145.5,144.399994,145.0,10027000,124.294393,2010-12-17,2218.290039,11491.910156,1243.910034
2010-12-20,145.389999,145.53999299999998,144.389999,144.509995,3995000,123.87435900000001,2010-12-20,2223.040039,11478.129883,1247.079956
2010-12-21,144.990005,145.990005,144.330002,145.740005,3777100,124.928727,2010-12-21,2234.570068,11533.160156,1254.599976
2010-12-22,145.66000400000001,146.399994,145.580002,145.949997,3388800,125.108733,2010-12-22,2235.909912,11559.490234,1258.839966
2010-12-23,145.889999,146.330002,145.330002,145.889999,2424500,125.057303,2010-12-23,2230.27002,11573.490234,1256.77002
2010-12-27,145.119995,145.699997,145.0,145.33999599999999,2314700,124.58583899999999,2010-12-27,2229.860107,11555.030273,1257.540039
2010-12-28,145.309998,146.149994,145.059998,145.71000700000002,2699600,124.90301200000002,2010-12-28,2227.419922,11575.540039,1258.51001
2010-12-29,146.0,147.5,145.71000700000002,146.520004,3661100,125.59734499999999,2010-12-29,2231.639893,11585.379883,1259.780029
2010-12-30,146.360001,147.110001,146.25,146.669998,3039100,125.72592,2010-12-30,2225.719971,11569.709961,1257.880005
2010-12-31,146.729996,147.070007,145.96000700000002,146.759995,2969800,125.80306499999999,2010-12-31,2217.860107,11577.509766,1257.640015
2011-03-01,147.21000700000002,148.199997,147.139999,147.479996,4603800,126.420252,2011-01-03,2254.22998,11670.75,1271.869995
2011-04-01,147.559998,148.220001,146.639999,147.639999,5060100,126.55740700000001,2011-01-04,2251.459961,11691.179688,1270.199951
2011-05-01,147.33999599999999,147.479996,146.729996,147.050003,4657400,126.05166100000001,2011-01-05,2270.399902,11722.889648,1276.560059
2011-06-01,147.130005,148.78999299999998,146.820007,148.66000400000001,5029200,127.431758,2011-01-06,2277.51001,11697.30957,1273.849976
2011-07-01,148.78999299999998,148.860001,146.940002,147.929993,4135700,126.80599,2011-01-07,2276.699951,11674.759766,1271.5
2011-10-01,147.580002,148.059998,147.229996,147.639999,3633400,126.55740700000001,2011-01-10,2284.379883,11637.450195,1269.75
2011-11-01,148.199997,148.350006,146.75,147.279999,4163600,126.248814,2011-01-11,2288.72998,11671.879883,1274.47998
2011-12-01,147.990005,149.28999299999998,147.669998,149.100006,4091500,127.808929,2011-01-12,2304.879883,11755.44043,1285.959961
2011-01-13,149.240005,149.28999299999998,148.25,148.820007,3445800,127.568913,2011-01-13,2305.530029,11731.900391,1283.76001
2011-01-14,148.889999,150.0,148.470001,150.0,4544200,128.580406,2011-01-14,2323.429932,11787.379883,1293.23999
2011-01-18,149.820007,151.46000700000002,149.380005,150.649994,9176900,129.137583,2011-01-18,2328.790039,11837.929688,1295.02002
2011-01-19,153.259995,156.130005,152.830002,155.690002,12141000,133.457892,2011-01-19,2303.320068,11825.290039,1281.920044
2011-01-20,154.529999,155.96000700000002,154.449997,155.800003,7439900,133.552185,2011-01-20,2286.080078,11822.799805,1280.26001
2011-01-21,156.399994,156.779999,154.96000700000002,155.5,7009000,133.295021,2011-01-21,2268.320068,11871.839844,1283.349976
2011-01-24,155.419998,159.78999299999998,155.330002,159.630005,7285100,136.835273,2011-01-24,2300.389893,11980.519531,1290.839966
2011-01-25,159.21000700000002,164.350006,159.0,161.440002,8260800,138.386807,2011-01-25,2304.030029,11977.19043,1291.180054
2011-01-26,161.669998,161.899994,160.419998,161.03999299999998,5353100,138.043918,2011-01-26,2314.189941,11985.44043,1296.630005
2011-01-27,161.429993,162.179993,160.860001,161.070007,4878300,138.069647,2011-01-27,2330.070068,11989.830078,1299.540039
2011-01-28,161.050003,161.919998,158.669998,159.21000700000002,6725600,136.475249,2011-01-28,2270.51001,11823.700195,1276.339966
2011-01-31,159.179993,162.0,158.679993,162.0,7197200,138.866839,2011-01-31,2281.909912,11891.929688,1286.119995
2011-01-02,162.110001,163.940002,162.0,163.559998,5831300,140.204073,2011-02-01,2324.949951,12040.160156,1307.589966
2011-02-02,163.399994,163.600006,162.610001,163.300003,3904000,139.98120500000002,2011-02-02,2321.090088,12041.969727,1304.030029
2011-03-02,163.16000400000001,164.199997,162.809998,163.529999,4683400,140.178358,2011-02-03,2323.070068,12062.259766,1307.099976
2011-04-02,163.479996,164.139999,163.220001,164.0,3755200,140.581244,2011-02-04,2338.199951,12092.150391,1310.869995
2011-07-02,164.080002,164.990005,164.020004,164.820007,4928100,141.284157,2011-02-07,2349.199951,12161.629883,1319.050049
2011-08-02,164.820007,166.25,164.320007,166.050003,5612600,142.902077,2011-02-08,2363.610107,12233.150391,1324.569946
2011-09-02,165.619995,165.970001,164.100006,164.649994,4633600,141.697234,2011-02-09,2360.949951,12239.889648,1320.880005
2011-10-02,163.899994,165.0,163.179993,164.08999599999999,5737800,141.215302,2011-02-10,2364.350098,12229.290039,1321.869995
2011-11-02,163.979996,165.009995,163.309998,163.850006,5185200,141.008767,2011-02-11,2379.149902,12273.259766,1329.150024
2011-02-14,164.179993,164.380005,162.850006,163.220001,4129800,140.466587,2011-02-14,2385.600098,12268.19043,1332.319946
2011-02-15,162.889999,163.570007,162.520004,162.83999599999999,3768700,140.139556,2011-02-15,2381.919922,12226.639648,1328.01001
2011-02-16,163.330002,163.600006,162.75,163.399994,3216000,140.621488,2011-02-16,2397.939941,12288.169922,1336.319946
2011-02-17,163.300003,164.669998,162.850006,164.240005,3230500,141.3444,2011-02-17,2397.570068,12318.139648,1340.430054
2011-02-18,164.46000700000002,164.83999599999999,164.100006,164.83999599999999,4245000,141.86075,2011-02-18,2392.469971,12391.25,1343.01001
2011-02-22,163.570007,164.259995,161.779999,161.949997,5209300,139.373626,2011-02-22,2322.860107,12212.790039,1315.439941
2011-02-23,161.809998,162.679993,160.139999,160.179993,5998100,137.85036599999998,2011-02-23,2300.939941,12105.780273,1307.400024
2011-02-24,159.630005,161.270004,159.029999,160.770004,5707500,138.358128,2011-02-24,2313.310059,12068.5,1306.099976
2011-02-25,161.059998,162.33999599999999,160.860001,162.279999,4518400,139.657624,2011-02-25,2346.290039,12130.450195,1319.880005
2011-02-28,162.360001,162.990005,161.240005,161.880005,4773000,139.313391,2011-02-28,2350.98999,12226.339844,1327.219971
2011-01-03,163.149994,163.149994,159.880005,159.970001,4382800,137.669648,2011-03-01,2315.26001,12058.019531,1306.329956
2011-02-03,159.429993,161.110001,159.41000400000001,160.16000400000001,3413000,137.83316399999998,2011-03-02,2326.77002,12066.799805,1308.439941
2011-03-03,161.419998,164.0,161.270004,163.479996,4057800,140.690338,2011-03-03,2371.76001,12258.200195,1330.969971
2011-04-03,163.399994,164.309998,160.649994,161.830002,4910700,139.270359,2011-03-04,2359.959961,12169.879883,1321.150024
2011-07-03,161.600006,162.979996,158.850006,159.929993,5312000,137.63521699999998,2011-03-07,2328.070068,12090.030273,1310.130005
2011-08-03,159.699997,163.429993,159.21000700000002,162.279999,5384800,139.657624,2011-03-08,2337.550049,12214.379883,1321.819946
2011-09-03,163.470001,167.720001,163.279999,165.860001,9086600,142.738562,2011-03-09,2322.689941,12213.089844,1320.02002
2011-10-03,164.639999,164.669998,161.380005,162.020004,7041400,139.433874,2011-03-10,2284.290039,11984.610352,1295.109985
2011-11-03,162.399994,163.240005,160.83999599999999,162.429993,4271000,139.786709,2011-03-11,2299.26001,12044.400391,1304.280029
2011-03-14,161.16000400000001,161.979996,160.08999599999999,161.389999,4300500,138.891694,2011-03-14,2290.719971,11993.160156,1296.390015
2011-03-15,157.350006,159.639999,156.880005,159.020004,6475800,136.85208400000002,2011-03-15,2259.620117,11855.419922,1281.869995
2011-03-16,156.520004,156.979996,151.71000700000002,153.0,12195300,131.67128799999998,2011-03-16,2202.969971,11613.299805,1256.880005
2011-03-17,154.0,154.5,152.699997,154.179993,7376400,132.686786,2011-03-17,2225.23999,11774.589844,1273.719971
2011-03-18,156.5,156.949997,154.320007,155.889999,11450000,134.158412,2011-03-18,2221.070068,11858.519531,1279.209961
2011-03-21,157.639999,159.630005,157.070007,157.679993,5784000,135.698875,2011-03-21,2262.699951,12036.530273,1298.380005
2011-03-22,158.559998,158.610001,157.520004,158.0,4311400,135.97427199999998,2011-03-22,2257.959961,12018.629883,1293.77002
2011-03-23,158.0,160.080002,157.529999,159.529999,4782500,137.290984,2011-03-23,2270.5,12086.019531,1297.540039
2011-03-24,160.229996,160.71000700000002,158.83999599999999,160.03999299999998,5145800,137.729883,2011-03-24,2312.090088,12170.55957,1309.660034
2011-03-25,160.979996,162.740005,160.759995,162.179993,5348100,139.571559,2011-03-25,2316.360107,12220.589844,1313.800049
2011-03-28,161.53999299999998,162.580002,161.119995,161.369995,3972800,138.874478,2011-03-28,2303.100098,12197.879883,1310.189941
2011-03-29,161.33999599999999,163.08999599999999,161.149994,162.880005,3456700,140.17398799999998,2011-03-29,2325.540039,12279.009766,1319.439941
2011-03-30,163.550003,163.990005,163.020004,163.600006,3394100,140.79361799999998,2011-03-30,2336.52002,12350.610352,1328.26001
2011-03-31,163.399994,164.059998,163.070007,163.070007,3860800,140.337503,2011-03-31,2338.98999,12319.730469,1325.829956
2011-01-04,163.699997,164.419998,163.03999299999998,164.270004,4381900,141.370216,2011-04-01,2342.919922,12376.719727,1332.410034
2011-04-04,164.419998,164.729996,163.580002,164.25,3225100,141.353001,2011-04-04,2334.540039,12400.030273,1332.869995
2011-05-04,163.809998,164.699997,163.619995,163.990005,3612000,141.12925,2011-04-05,2327.870117,12393.900391,1332.630005
2011-06-04,164.33999599999999,164.75,163.809998,164.03999299999998,3774800,141.17227,2011-04-06,2332.340088,12426.75,1335.540039
2011-07-04,164.100006,164.550003,163.279999,164.380005,3666700,141.46488300000001,2011-04-07,2332.879883,12409.490234,1333.51001
2011-08-04,164.350006,164.380005,163.16000400000001,164.050003,3324100,141.18088400000002,2011-04-08,2321.179932,12380.049805,1328.170044
2011-11-04,163.440002,164.0,163.110001,163.949997,4139000,141.094819,2011-04-11,2314.5,12381.110352,1324.459961
2011-12-04,163.360001,163.770004,162.300003,163.25,3860600,140.492404,2011-04-12,2298.300049,12263.580078,1314.160034
2011-04-13,163.970001,164.929993,163.66000400000001,163.949997,4181900,141.094819,2011-04-13,2316.629883,12270.990234,1314.410034
